CLASE;TIEMPO
U_ENTRANTES;45,943413
U_ENTRANTES;56,258255
U_SALIENTES;36,209393
U_ENTRANTES;60,543564
U_SALIENTES;32,464211
U_ENTRANTES;42,453430
U_ENTRANTES;46,209866
U_ENTRANTES;56,753983
U_ENTRANTES;47,965092
U_ENTRANTES;53,389553
U_ENTRANTES;53,240116
U_SALIENTES;31,127855
U_ENTRANTES;39,677727
U_SALIENTES;27,840492
U_SALIENTES;45,591442
U_ENTRANTES;56,447338
U_SALIENTES;18,114157
U_ENTRANTES;45,097725
U_ENTRANTES;57,679939
U_ENTRANTES;63,875820
U_SALIENTES;18,736729
U_ENTRANTES;57,595596
U_SALIENTES;49,703804
U_SALIENTES;20,244629
U_SALIENTES;36,617626
U_SALIENTES;18,204218
U_ENTRANTES;69,282578
U_SALIENTES;30,671545
U_ENTRANTES;92,102814
U_ENTRANTES;56,548843
U_SALIENTES;19,930656
U_ENTRANTES;51,605083
U_SALIENTES;21,719301
U_ENTRANTES;63,047306
OPERARIOS;51,918812
U_SALIENTES;57,783802
U_ENTRANTES;63,387924
U_SALIENTES;26,232840
U_SALIENTES;12,681867
U_SALIENTES;30,115026
U_ENTRANTES;103,743874
U_SALIENTES;23,562113
U_ENTRANTES;66,254715
U_ENTRANTES;52,767349
U_ENTRANTES;77,271896
U_SALIENTES;57,006321
U_SALIENTES;24,778252
U_SALIENTES;35,107800
U_ENTRANTES;52,793770
U_SALIENTES;50,124577
U_ENTRANTES;46,009895
U_SALIENTES;15,193104
U_ENTRANTES;61,881653
U_SALIENTES;38,160271
U_SALIENTES;36,198895
U_ENTRANTES;94,041817
U_SALIENTES;26,116474
U_SALIENTES;23,980814
U_ENTRANTES;54,905457
U_ENTRANTES;47,014362
U_ENTRANTES;61,291679
U_ENTRANTES;66,602211
U_ENTRANTES;45,390709
U_ENTRANTES;49,093136
U_SALIENTES;38,848709
U_ENTRANTES;44,228142
U_SALIENTES;48,114292
U_SALIENTES;59,749844
U_ENTRANTES;61,601536
U_SALIENTES;61,751850
U_SALIENTES;35,097214
U_SALIENTES;26,920706
U_ENTRANTES;65,304131
U_ENTRANTES;49,174385
U_ENTRANTES;91,455116
U_ENTRANTES;45,629528
U_ENTRANTES;68,424416
U_ENTRANTES;74,072906
U_ENTRANTES;78,401367
U_ENTRANTES;56,920105
U_SALIENTES;54,409912
U_ENTRANTES;58,412518
U_SALIENTES;51,043293
U_ENTRANTES;36,218338
U_SALIENTES;39,158566
U_ENTRANTES;92,085884
OPERARIOS;59,920692
U_ENTRANTES;56,220821
U_SALIENTES;14,378007
U_SALIENTES;16,657373
U_ENTRANTES;56,737328
U_SALIENTES;26,701822
U_SALIENTES;31,223551
U_ENTRANTES;62,652786
U_SALIENTES;46,075031
U_SALIENTES;44,248512
U_SALIENTES;24,622261
U_ENTRANTES;81,759033
U_SALIENTES;23,135853
U_ENTRANTES;85,628410
U_ENTRANTES;61,129086
U_ENTRANTES;56,547432
U_SALIENTES;22,174006
U_ENTRANTES;50,541279
U_ENTRANTES;52,285583
U_SALIENTES;26,584883
U_ENTRANTES;66,181168
U_SALIENTES;25,486204
U_SALIENTES;56,121506
U_SALIENTES;15,546206
U_ENTRANTES;78,076210
U_ENTRANTES;38,097950
U_ENTRANTES;47,744698
U_ENTRANTES;61,178928
U_SALIENTES;20,138880
U_SALIENTES;34,851662
U_SALIENTES;60,498276
U_ENTRANTES;55,683041
U_ENTRANTES;71,265953
U_SALIENTES;20,272270
U_ENTRANTES;51,210289
U_SALIENTES;21,516663
U_ENTRANTES;78,241058
U_ENTRANTES;56,488792
U_ENTRANTES;69,451973
U_ENTRANTES;49,392570
U_ENTRANTES;79,420815
U_ENTRANTES;79,438889
U_SALIENTES;30,244490
U_ENTRANTES;81,797661
U_ENTRANTES;82,027809
U_ENTRANTES;48,371700
U_SALIENTES;28,981459
U_ENTRANTES;83,579178
U_ENTRANTES;61,262100
U_SALIENTES;25,089701
U_ENTRANTES;63,435291
U_ENTRANTES;77,747650
U_ENTRANTES;52,837440
U_ENTRANTES;75,739471
U_ENTRANTES;51,242699
TRIPULACION;45,106159
U_SALIENTES;48,659523
U_ENTRANTES;29,109003
U_ENTRANTES;85,254898
U_SALIENTES;73,003929
U_ENTRANTES;28,774343
U_SALIENTES;32,470181
U_SALIENTES;26,503313
U_SALIENTES;62,174767
U_ENTRANTES;48,278625
U_SALIENTES;36,442890
U_SALIENTES;38,363182
U_ENTRANTES;57,340443
U_ENTRANTES;56,970078
U_SALIENTES;33,106712
U_SALIENTES;22,920248
U_SALIENTES;59,944054
U_SALIENTES;25,584415
U_SALIENTES;38,938576
U_SALIENTES;35,217888
U_ENTRANTES;44,590504
U_ENTRANTES;39,822903
U_SALIENTES;26,372570
U_SALIENTES;30,790661
U_ENTRANTES;50,875622
U_ENTRANTES;53,080727
U_SALIENTES;67,111656
U_ENTRANTES;47,478565
U_SALIENTES;18,337730
U_ENTRANTES;55,543236
U_SALIENTES;38,003193
U_SALIENTES;32,919224
U_SALIENTES;37,322727
U_ENTRANTES;71,929794
U_SALIENTES;27,184639
U_ENTRANTES;67,233574
U_SALIENTES;49,075871
U_SALIENTES;43,953388
U_SALIENTES;38,443012
U_SALIENTES;15,706586
U_ENTRANTES;44,874409
U_SALIENTES;10,555676
U_ENTRANTES;77,671318
U_ENTRANTES;65,735626
U_SALIENTES;34,303051
U_SALIENTES;25,420118
U_SALIENTES;47,009666
U_ENTRANTES;39,979939
U_ENTRANTES;51,786705
U_SALIENTES;38,019054
U_ENTRANTES;57,343948
U_ENTRANTES;70,910980
U_ENTRANTES;60,318619
U_ENTRANTES;52,283974
OPERARIOS;53,459183
OPERARIOS;74,837929
U_ENTRANTES;60,371616
U_ENTRANTES;83,722618
U_ENTRANTES;26,282055
U_SALIENTES;56,530823
U_SALIENTES;23,060284
U_ENTRANTES;47,547367
U_ENTRANTES;50,902786
U_SALIENTES;20,241884
U_SALIENTES;73,156334
U_ENTRANTES;58,455120
U_ENTRANTES;58,122581
U_SALIENTES;30,155457
U_ENTRANTES;66,474762
U_SALIENTES;6,839845
U_SALIENTES;36,312416
U_ENTRANTES;51,784878
U_SALIENTES;12,823735
U_SALIENTES;17,817038
U_SALIENTES;23,507841
U_ENTRANTES;72,575386
U_ENTRANTES;56,493004
U_SALIENTES;30,049530
U_SALIENTES;30,552954
U_SALIENTES;40,725918
U_SALIENTES;29,374170
U_SALIENTES;70,002640
U_ENTRANTES;70,044991
U_SALIENTES;30,822845
U_ENTRANTES;43,972191
U_SALIENTES;26,781796
U_SALIENTES;31,466757
U_SALIENTES;24,989607
U_SALIENTES;29,306030
U_ENTRANTES;66,301872
U_ENTRANTES;82,576897
U_ENTRANTES;45,472855
U_ENTRANTES;51,002319
U_ENTRANTES;81,636284
U_SALIENTES;24,613256
U_ENTRANTES;61,649712
U_ENTRANTES;52,274643
U_ENTRANTES;49,138046
U_ENTRANTES;75,521187
U_SALIENTES;46,831802
U_ENTRANTES;75,432762
U_SALIENTES;22,209219
U_ENTRANTES;66,714073
U_ENTRANTES;71,567818
U_ENTRANTES;62,731907
U_SALIENTES;18,692898
U_ENTRANTES;57,552727
U_SALIENTES;38,044643
U_SALIENTES;79,447731
U_ENTRANTES;95,593819
U_ENTRANTES;60,981525
U_ENTRANTES;55,230335
U_ENTRANTES;43,070477
U_SALIENTES;30,646152
U_ENTRANTES;66,423988
U_SALIENTES;24,342367
U_ENTRANTES;91,861984
U_SALIENTES;42,615471
U_ENTRANTES;56,953777
U_SALIENTES;22,298199
U_SALIENTES;39,887703
U_SALIENTES;26,049141
U_SALIENTES;16,178644
U_SALIENTES;83,309273
U_ENTRANTES;79,027542
U_SALIENTES;59,854786
U_ENTRANTES;51,902748
U_ENTRANTES;68,978287
U_SALIENTES;53,246628
U_ENTRANTES;76,301414
U_ENTRANTES;47,297276
U_SALIENTES;38,279961
U_SALIENTES;83,725212
U_ENTRANTES;69,723526
U_ENTRANTES;58,799179
U_SALIENTES;28,962700
U_ENTRANTES;50,887295
U_SALIENTES;30,603590
U_SALIENTES;34,836159
U_SALIENTES;45,260075
U_SALIENTES;25,246313
U_ENTRANTES;51,936104
U_SALIENTES;42,953041
OPERARIOS;59,369827
U_SALIENTES;26,346865
U_SALIENTES;54,976871
U_SALIENTES;29,289116
U_SALIENTES;41,669960
U_ENTRANTES;55,756161
U_ENTRANTES;45,308483
U_ENTRANTES;100,742874
U_SALIENTES;23,276644
U_SALIENTES;19,182821
U_SALIENTES;14,832180
U_SALIENTES;34,643993
U_SALIENTES;74,412323
U_SALIENTES;42,990219
U_ENTRANTES;50,456848
U_SALIENTES;34,056702
U_SALIENTES;19,644072
U_ENTRANTES;100,666870
U_ENTRANTES;87,260674
U_ENTRANTES;68,162346
U_ENTRANTES;64,112839
U_SALIENTES;34,001217
U_SALIENTES;71,567360
OPERARIOS;50,140629
U_SALIENTES;26,831221
U_ENTRANTES;52,302612
U_ENTRANTES;48,128124
U_SALIENTES;17,255552
U_ENTRANTES;45,613533
U_ENTRANTES;79,010216
U_SALIENTES;54,131943
U_ENTRANTES;39,079838
U_ENTRANTES;39,243767
U_SALIENTES;45,600334
U_ENTRANTES;60,602165
U_ENTRANTES;53,232040
U_SALIENTES;44,516521
U_ENTRANTES;60,310818
U_SALIENTES;20,726206
U_ENTRANTES;51,947880
U_ENTRANTES;39,035500
U_SALIENTES;70,272133
U_SALIENTES;26,097492
U_SALIENTES;24,292852
U_ENTRANTES;78,000397
U_ENTRANTES;36,307407
U_ENTRANTES;53,816082
U_ENTRANTES;38,276287
U_ENTRANTES;69,319901
U_SALIENTES;29,739424
U_SALIENTES;35,658821
U_SALIENTES;16,978216
U_ENTRANTES;62,654339
U_SALIENTES;26,144444
U_ENTRANTES;55,045589
U_ENTRANTES;65,158531
U_ENTRANTES;55,251038
U_ENTRANTES;36,769238
U_ENTRANTES;60,308495
U_ENTRANTES;71,677399
U_ENTRANTES;55,846615
U_ENTRANTES;57,771381
U_ENTRANTES;59,780224
U_ENTRANTES;33,271526
U_ENTRANTES;49,030064
U_ENTRANTES;37,839642
U_ENTRANTES;57,878899
U_SALIENTES;38,426842
U_ENTRANTES;55,239140
U_ENTRANTES;64,656120
U_SALIENTES;58,910011
U_SALIENTES;46,256470
U_SALIENTES;9,279995
U_SALIENTES;56,412926
U_SALIENTES;33,917328
U_SALIENTES;27,811749
U_ENTRANTES;58,910900
U_ENTRANTES;83,129181
U_ENTRANTES;47,666809
U_SALIENTES;36,174072
U_SALIENTES;26,219206
U_ENTRANTES;75,562363
U_ENTRANTES;72,340927
U_ENTRANTES;96,200241
U_SALIENTES;30,837362
U_ENTRANTES;70,520393
U_SALIENTES;36,578632
U_ENTRANTES;42,379803
U_SALIENTES;29,957550
U_ENTRANTES;45,518486
U_ENTRANTES;38,267483
U_SALIENTES;42,117161
U_ENTRANTES;63,284237
U_ENTRANTES;54,427502
U_ENTRANTES;54,072609
U_SALIENTES;51,349632
U_SALIENTES;48,078495
U_SALIENTES;53,272728
U_ENTRANTES;55,347397
U_SALIENTES;34,086010
U_ENTRANTES;63,704308
U_ENTRANTES;55,776230
U_SALIENTES;26,392082
U_SALIENTES;47,602303
U_SALIENTES;39,638504
U_ENTRANTES;44,790783
U_SALIENTES;30,846806
U_SALIENTES;32,450035
U_SALIENTES;40,789543
U_ENTRANTES;69,017197
U_SALIENTES;29,406042
U_ENTRANTES;54,020500
U_ENTRANTES;52,030827
U_ENTRANTES;55,930237
U_SALIENTES;20,784212
U_SALIENTES;41,778927
U_ENTRANTES;50,023754
U_ENTRANTES;90,675682
U_ENTRANTES;64,473854
U_ENTRANTES;59,461082
U_SALIENTES;44,825901
U_ENTRANTES;101,227135
U_SALIENTES;37,151691
U_ENTRANTES;22,099493
U_ENTRANTES;63,712940
U_ENTRANTES;81,475708
U_ENTRANTES;51,136894
U_ENTRANTES;41,450375
U_SALIENTES;34,136452
U_SALIENTES;13,545986
U_ENTRANTES;69,108223
U_ENTRANTES;101,640213
U_SALIENTES;19,436275
U_ENTRANTES;71,216423
U_SALIENTES;28,985659
U_ENTRANTES;49,668400
U_SALIENTES;43,432762
U_SALIENTES;39,283775
U_SALIENTES;41,244202
U_ENTRANTES;47,063240
U_ENTRANTES;59,370861
U_ENTRANTES;46,583958
U_ENTRANTES;67,281578
U_SALIENTES;17,896746
U_ENTRANTES;43,015175
U_ENTRANTES;47,319096
U_SALIENTES;26,607943
U_SALIENTES;32,152023
U_SALIENTES;49,377224
U_ENTRANTES;44,726860
U_ENTRANTES;108,577805
U_SALIENTES;61,788517
U_SALIENTES;40,264942
U_SALIENTES;47,101830
U_SALIENTES;17,782589
U_ENTRANTES;69,879761
U_SALIENTES;27,570856
U_SALIENTES;23,531542
U_SALIENTES;28,644991
U_ENTRANTES;47,794655
U_SALIENTES;39,380249
U_ENTRANTES;40,961571
U_ENTRANTES;76,479057
U_SALIENTES;47,671589
U_ENTRANTES;49,822563
U_SALIENTES;45,912846
U_SALIENTES;39,750694
U_SALIENTES;54,581985
U_ENTRANTES;55,364201
U_ENTRANTES;45,059162
U_SALIENTES;17,867777
U_SALIENTES;36,342796
U_SALIENTES;17,483150
U_SALIENTES;15,236997
U_SALIENTES;48,052078
U_SALIENTES;25,704073
U_ENTRANTES;52,028015
U_ENTRANTES;51,994080
U_SALIENTES;28,265667
TRIPULACION;50,259258
U_SALIENTES;48,700256
OPERARIOS;51,485493
U_ENTRANTES;60,631001
U_ENTRANTES;64,796341
U_ENTRANTES;68,139038
U_SALIENTES;33,664852
U_ENTRANTES;49,184143
U_ENTRANTES;69,111992
U_SALIENTES;23,439104
U_ENTRANTES;83,544960
U_SALIENTES;34,940647
U_ENTRANTES;70,167274
U_SALIENTES;21,263353
U_ENTRANTES;95,254463
U_ENTRANTES;59,259033
U_SALIENTES;32,546619
U_SALIENTES;48,697346
U_SALIENTES;27,182905
U_SALIENTES;25,504972
U_SALIENTES;27,081348
U_SALIENTES;15,922565
U_ENTRANTES;52,613903
U_SALIENTES;34,452374
U_SALIENTES;35,806206
U_ENTRANTES;57,601208
U_ENTRANTES;48,470894
U_ENTRANTES;46,034439
U_SALIENTES;58,580856
U_SALIENTES;22,575043
U_ENTRANTES;86,675018
U_ENTRANTES;47,237495
U_ENTRANTES;83,607635
U_SALIENTES;17,491655
U_SALIENTES;39,801392
U_ENTRANTES;50,900757
U_ENTRANTES;59,849411
U_SALIENTES;23,712898
U_SALIENTES;19,774868
U_SALIENTES;23,976295
U_SALIENTES;26,709093
U_ENTRANTES;46,636158
U_SALIENTES;41,434647
U_SALIENTES;17,758718
U_ENTRANTES;74,565674
U_ENTRANTES;57,493092
U_SALIENTES;26,343031
U_SALIENTES;39,078983
U_ENTRANTES;77,034637
U_SALIENTES;17,637257
U_ENTRANTES;49,584595
U_ENTRANTES;124,246414
U_ENTRANTES;51,759087
U_ENTRANTES;71,628098
U_SALIENTES;24,027357
U_ENTRANTES;58,581516
U_SALIENTES;37,875977
U_SALIENTES;26,475046
U_SALIENTES;33,262257
U_SALIENTES;17,442816
U_ENTRANTES;57,035301
U_ENTRANTES;52,990917
U_ENTRANTES;66,145676
U_ENTRANTES;46,111275
U_SALIENTES;14,783404
U_ENTRANTES;61,276386
U_ENTRANTES;68,047981
U_SALIENTES;34,232487
U_SALIENTES;24,704897
U_ENTRANTES;40,790234
U_SALIENTES;34,414803
U_ENTRANTES;47,067421
U_ENTRANTES;45,540871
U_SALIENTES;22,812500
U_ENTRANTES;53,443180
U_SALIENTES;18,847281
TRIPULACION;45,712193
U_ENTRANTES;59,255642
U_ENTRANTES;52,352707
U_SALIENTES;12,862399
U_SALIENTES;26,161215
U_ENTRANTES;52,504284
U_ENTRANTES;73,247536
U_ENTRANTES;95,906883
U_SALIENTES;44,499916
U_ENTRANTES;63,861290
U_ENTRANTES;73,947502
U_SALIENTES;34,418465
U_ENTRANTES;48,871334
U_SALIENTES;33,854370
U_SALIENTES;14,892832
U_SALIENTES;55,604839
U_ENTRANTES;38,688179
U_ENTRANTES;34,977283
U_ENTRANTES;65,982796
U_ENTRANTES;102,381081
U_SALIENTES;13,527858
U_ENTRANTES;75,103561
U_ENTRANTES;69,329002
U_SALIENTES;6,808892
U_ENTRANTES;81,168747
U_SALIENTES;13,521348
U_ENTRANTES;54,588905
U_SALIENTES;25,942940
U_SALIENTES;20,829180
U_SALIENTES;34,485222
U_SALIENTES;44,646179
U_ENTRANTES;71,121986
U_ENTRANTES;52,772633
U_SALIENTES;45,454086
U_ENTRANTES;40,312931
U_ENTRANTES;72,534294
U_SALIENTES;40,086163
U_ENTRANTES;70,310257
U_ENTRANTES;61,993263
U_ENTRANTES;116,578690
U_ENTRANTES;67,672600
U_SALIENTES;19,335266
U_SALIENTES;30,307087
U_ENTRANTES;64,624069
U_SALIENTES;51,425831
U_ENTRANTES;52,968155
U_ENTRANTES;51,424583
U_ENTRANTES;78,739662
U_SALIENTES;30,736446
U_SALIENTES;35,464790
U_SALIENTES;16,849859
U_ENTRANTES;42,325153
U_ENTRANTES;64,499443
OPERARIOS;64,705528
U_ENTRANTES;57,017464
U_ENTRANTES;62,723923
U_ENTRANTES;70,120827
U_SALIENTES;21,140760
U_ENTRANTES;61,085003
U_ENTRANTES;62,167828
U_SALIENTES;51,614265
U_SALIENTES;11,913316
U_SALIENTES;19,602125
U_SALIENTES;51,987873
U_ENTRANTES;59,101242
U_SALIENTES;21,939426
U_SALIENTES;20,634510
U_SALIENTES;31,397802
U_ENTRANTES;48,665421
U_SALIENTES;34,314030
U_SALIENTES;20,037100
U_ENTRANTES;53,765911
U_SALIENTES;26,402740
U_ENTRANTES;34,545410
U_SALIENTES;27,610483
U_SALIENTES;32,576817
U_SALIENTES;74,223137
U_SALIENTES;78,402992
U_SALIENTES;34,874577
OPERARIOS;59,864357
U_ENTRANTES;57,050846
U_SALIENTES;37,388466
U_SALIENTES;26,630720
U_ENTRANTES;47,672142
U_SALIENTES;20,849073
U_ENTRANTES;59,254856
U_ENTRANTES;41,675129
U_ENTRANTES;68,062943
U_ENTRANTES;57,907188
U_ENTRANTES;71,789322
U_ENTRANTES;54,094631
U_SALIENTES;40,656826
U_ENTRANTES;78,502426
U_SALIENTES;47,647694
U_SALIENTES;29,305944
U_ENTRANTES;48,327587
U_SALIENTES;31,318258
U_SALIENTES;59,163555
U_ENTRANTES;45,233814
U_SALIENTES;52,668278
U_ENTRANTES;69,697189
U_ENTRANTES;63,654385
U_SALIENTES;30,690142
U_SALIENTES;21,814873
U_ENTRANTES;52,699207
U_SALIENTES;53,896004
TRIPULACION;103,709450
U_ENTRANTES;52,555161
U_SALIENTES;22,762852
U_ENTRANTES;53,058941
U_SALIENTES;37,225838
U_ENTRANTES;46,737000
U_SALIENTES;28,811522
U_ENTRANTES;72,780792
U_SALIENTES;45,062576
OPERARIOS;45,664448
U_ENTRANTES;96,709595
U_SALIENTES;29,987972
U_ENTRANTES;58,282181
U_ENTRANTES;72,189857
U_SALIENTES;22,370918
U_ENTRANTES;42,189682
U_ENTRANTES;57,196827
U_SALIENTES;39,815041
U_ENTRANTES;67,118690
U_ENTRANTES;59,877953
U_ENTRANTES;65,575165
U_ENTRANTES;57,948589
U_SALIENTES;37,348499
U_ENTRANTES;65,114662
U_SALIENTES;27,489010
U_ENTRANTES;96,573807
U_SALIENTES;46,537907
U_SALIENTES;30,989664
U_SALIENTES;22,254185
U_ENTRANTES;51,572395
U_SALIENTES;18,966837
U_SALIENTES;15,847848
U_SALIENTES;36,285900
U_SALIENTES;33,104973
U_SALIENTES;28,581970
OPERARIOS;59,623253
U_ENTRANTES;47,546619
U_SALIENTES;23,509253
U_SALIENTES;48,065002
U_SALIENTES;28,787712
U_SALIENTES;82,111046
U_ENTRANTES;44,427540
U_ENTRANTES;42,946243
U_ENTRANTES;57,717075
U_SALIENTES;14,265539
U_SALIENTES;41,741817
U_SALIENTES;14,419509
U_ENTRANTES;48,337341
U_SALIENTES;15,556000
U_ENTRANTES;44,818035
U_SALIENTES;62,369717
U_SALIENTES;47,975239
U_ENTRANTES;53,412563
U_SALIENTES;33,784260
U_ENTRANTES;65,074440
U_ENTRANTES;82,653427
U_ENTRANTES;51,175133
U_ENTRANTES;61,877689
U_SALIENTES;27,656195
U_SALIENTES;59,186806
U_ENTRANTES;46,446865
U_ENTRANTES;57,498379
U_SALIENTES;38,739063
U_ENTRANTES;46,313519
U_SALIENTES;35,065678
U_ENTRANTES;72,681816
U_SALIENTES;48,941189
U_SALIENTES;43,235130
U_ENTRANTES;57,657795
U_ENTRANTES;41,394176
U_ENTRANTES;62,345909
U_SALIENTES;33,941696
U_SALIENTES;45,947842
U_ENTRANTES;60,596485
U_ENTRANTES;104,581215
U_ENTRANTES;79,683365
U_SALIENTES;36,181568
U_SALIENTES;26,213718
U_ENTRANTES;69,108971
U_ENTRANTES;51,381123
U_ENTRANTES;62,105244
U_SALIENTES;51,505745
U_SALIENTES;31,317898
U_ENTRANTES;47,736855
U_ENTRANTES;59,767132
U_SALIENTES;36,454884
U_SALIENTES;26,156389
U_SALIENTES;53,876183
U_ENTRANTES;56,634537
U_SALIENTES;40,769878
OPERARIOS;64,247673
U_ENTRANTES;69,852608
U_SALIENTES;31,733356
U_SALIENTES;34,556087
U_SALIENTES;31,490150
U_ENTRANTES;50,441235
U_ENTRANTES;72,630356
U_ENTRANTES;49,586571
U_ENTRANTES;48,620304
U_ENTRANTES;48,535393
U_ENTRANTES;91,428970
U_ENTRANTES;48,961052
U_ENTRANTES;56,763432
U_SALIENTES;31,107948
U_SALIENTES;42,326572
U_ENTRANTES;37,919010
U_SALIENTES;65,466095
U_SALIENTES;28,971088
U_ENTRANTES;55,363605
U_ENTRANTES;30,577908
U_ENTRANTES;58,724388
U_ENTRANTES;55,342556
U_ENTRANTES;58,121365
U_SALIENTES;17,295467
U_ENTRANTES;55,109745
U_SALIENTES;31,923122
U_SALIENTES;15,103568
U_ENTRANTES;69,589195
U_SALIENTES;20,774082
U_ENTRANTES;44,013844
U_ENTRANTES;46,754051
U_ENTRANTES;60,433804
U_ENTRANTES;57,846714
U_ENTRANTES;56,455112
U_ENTRANTES;62,421585
U_ENTRANTES;53,509998
U_ENTRANTES;48,801311
U_SALIENTES;44,665405
U_ENTRANTES;55,480740
U_ENTRANTES;59,530319
U_ENTRANTES;60,367870
U_ENTRANTES;51,243408
U_ENTRANTES;65,209213
U_ENTRANTES;41,386848
U_ENTRANTES;45,031422
OPERARIOS;60,854778
U_SALIENTES;40,021317
U_SALIENTES;37,246494
U_SALIENTES;26,600685
U_SALIENTES;34,612469
U_ENTRANTES;68,662643
U_ENTRANTES;49,702381
U_ENTRANTES;55,579357
U_ENTRANTES;65,939774
U_ENTRANTES;72,341728
U_ENTRANTES;76,591713
U_SALIENTES;26,323940
U_ENTRANTES;57,675537
U_ENTRANTES;55,519238
U_ENTRANTES;48,881477
U_SALIENTES;19,708019
OPERARIOS;73,503555
U_ENTRANTES;65,063393
U_SALIENTES;24,889191
U_SALIENTES;71,904915
U_SALIENTES;40,429585
U_SALIENTES;33,313110
U_ENTRANTES;74,569817
U_SALIENTES;33,255581
U_ENTRANTES;56,146358
U_SALIENTES;47,893406
U_SALIENTES;43,723026
U_ENTRANTES;50,408997
U_ENTRANTES;72,104225
U_ENTRANTES;34,264061
U_ENTRANTES;48,682430
U_SALIENTES;30,396654
U_ENTRANTES;33,810600
U_SALIENTES;56,849522
U_SALIENTES;18,849375
U_ENTRANTES;57,795181
U_SALIENTES;54,233597
U_SALIENTES;22,696402
U_ENTRANTES;47,887131
U_ENTRANTES;49,087322
U_ENTRANTES;43,535732
U_ENTRANTES;107,695679
U_ENTRANTES;87,997810
U_SALIENTES;26,061098
U_SALIENTES;24,036346
U_SALIENTES;63,347576
U_ENTRANTES;58,705761
U_ENTRANTES;63,798241
U_SALIENTES;66,463623
U_SALIENTES;47,309265
U_SALIENTES;26,981142
U_ENTRANTES;90,809082
U_SALIENTES;58,758446
U_SALIENTES;17,430141
U_ENTRANTES;49,729496
U_ENTRANTES;74,058990
U_ENTRANTES;57,475647
U_ENTRANTES;59,580208
U_SALIENTES;15,001043
U_ENTRANTES;88,347412
U_SALIENTES;33,707504
U_SALIENTES;18,622309
U_ENTRANTES;48,076672
U_ENTRANTES;53,199524
OPERARIOS;52,611446
U_ENTRANTES;53,386551
U_ENTRANTES;71,645538
U_SALIENTES;43,105236
U_SALIENTES;34,812656
U_SALIENTES;34,305073
U_ENTRANTES;57,331699
U_ENTRANTES;61,555943
U_ENTRANTES;50,032528
U_ENTRANTES;86,323616
U_SALIENTES;36,735264
U_SALIENTES;40,991291
U_SALIENTES;15,251147
U_ENTRANTES;28,691711
U_ENTRANTES;67,722824
U_SALIENTES;33,304958
U_SALIENTES;61,771679
U_ENTRANTES;53,112778
U_ENTRANTES;57,030342
U_ENTRANTES;53,868069
U_ENTRANTES;55,967476
U_SALIENTES;13,017408
U_SALIENTES;40,862633
U_ENTRANTES;56,734287
U_SALIENTES;36,556786
U_ENTRANTES;79,744026
U_SALIENTES;38,018307
U_ENTRANTES;46,179653
U_SALIENTES;25,289520
U_SALIENTES;26,621252
U_SALIENTES;32,448349
U_ENTRANTES;92,323700
U_ENTRANTES;52,172733
U_SALIENTES;31,526541
U_SALIENTES;23,049408
U_ENTRANTES;53,999485
U_ENTRANTES;77,999870
U_ENTRANTES;62,974880
U_ENTRANTES;59,691475
U_SALIENTES;41,031181
U_SALIENTES;34,368668
U_SALIENTES;27,429842
TRIPULACION;64,769196
U_ENTRANTES;69,947975
U_SALIENTES;21,051491
U_SALIENTES;56,953133
U_SALIENTES;57,345085
U_ENTRANTES;55,663136
U_ENTRANTES;62,025856
U_SALIENTES;30,747364
U_SALIENTES;35,457565
U_ENTRANTES;41,299366
U_ENTRANTES;56,558495
U_ENTRANTES;60,249424
U_SALIENTES;32,823078
U_ENTRANTES;52,422543
U_SALIENTES;45,291157
U_SALIENTES;26,313257
U_SALIENTES;43,355339
OPERARIOS;70,096291
U_SALIENTES;52,984306
U_ENTRANTES;76,433647
U_SALIENTES;36,864388
U_ENTRANTES;45,329773
U_SALIENTES;63,715157
U_SALIENTES;26,930050
U_SALIENTES;28,156586
U_ENTRANTES;87,696281
U_SALIENTES;81,972580
U_ENTRANTES;63,713161
OPERARIOS;47,410748
U_SALIENTES;28,339529
U_ENTRANTES;50,118484
U_ENTRANTES;78,105667
U_ENTRANTES;78,625206
U_ENTRANTES;63,569954
U_SALIENTES;38,436195
U_ENTRANTES;66,118645
U_SALIENTES;43,220516
U_ENTRANTES;68,168671
U_SALIENTES;39,401901
U_ENTRANTES;79,762108
U_ENTRANTES;46,777538
U_ENTRANTES;65,878799
U_SALIENTES;63,045181
U_SALIENTES;33,966129
U_SALIENTES;29,219820
U_SALIENTES;25,822803
U_SALIENTES;53,059189
U_SALIENTES;52,172024
U_SALIENTES;28,399075
U_SALIENTES;13,654956
U_ENTRANTES;60,557522
U_SALIENTES;29,631239
U_SALIENTES;28,864498
U_SALIENTES;65,717751
U_SALIENTES;31,723316
U_ENTRANTES;39,967690
U_ENTRANTES;51,149635
U_ENTRANTES;50,352619
U_SALIENTES;45,200039
U_ENTRANTES;88,949753
U_SALIENTES;26,543823
U_SALIENTES;23,254768
U_ENTRANTES;46,067078
U_ENTRANTES;46,028831
U_SALIENTES;21,900597
U_ENTRANTES;56,422836
U_SALIENTES;22,185347
U_SALIENTES;42,676418
U_SALIENTES;30,861395
U_SALIENTES;29,182228
U_SALIENTES;30,367182
U_ENTRANTES;92,797493
U_ENTRANTES;53,509315
U_ENTRANTES;61,411415
U_SALIENTES;47,228283
U_ENTRANTES;68,562210
U_SALIENTES;28,988901
U_ENTRANTES;47,176132
U_SALIENTES;37,770142
